"X","Or_name","IUCN_Present","IUCN_id","IUCN_name","IUCN_Category","IUCN_N_syn","IUCN_syn","IUCN_Phylum","IUCN_Class","IUCN_Order","IUCN_Family","ITIS_Present","ITIS_is_valid","ITIS_id","ITIS_name","ITIS_Phylum","ITIS_N_syn","ITIS_syn","ITIS_Class","ITIS_Order","ITIS_Family","GBIF_Present","GBIF_id","GBIF_name","GBIF_N_syn","GBIF_syn","GBIF_Phylum","GBIF_Class","GBIF_Order","GBIF_Family"
1,"Anas crecca","Yes",22680321,"Anas crecca","LC",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175081",NA,"CHORDATA",NA,NA,"AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Anas crecca",1,"Anas crecca","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anas erythrorhyncha","Yes",22680290,"Anas erythrorhyncha","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"553921","Anas erythrorhyncha","CHORDATA",1,"Anas erythrorhynchos","AVES","ANSERIFORMES","ANATIDAE",TRUE,"NA-2498064","Anas erythrorhyncha-Anas erythrorhynchos",2,"Anas erythrorhyncha;Anas erythrorhynchos","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anas flavirostris","Yes",22736320,"Anas flavirostris","NR",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2498068","Anas flavirostris",2,"Anas flavirostris;Anas andium","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anas fulvigula","Yes",22680178,"Anas fulvigula","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2498261","Anas fulvigula-Anas fuligula",3,"Anas fulvigula;Anas fuligula;Aythya fuligula","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anas georgica","Yes",22680310,"Anas georgica","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Anas georgica-Anax georgius",2,"Anas georgica;Anax georgius","CHORDATA-ARTHROPODA","AVES-INSECTA","ANSERIFORMES-ODONATA","ANATIDAE-AESHNIDAE"
1,"Anas gracilis","Yes",22680271,"Anas gracilis","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2498273-2971397","Anas gracilis-Anas glacialis-Anil gracilis",5,"Anas gracilis;Anas glacialis;Anil gracilis;Clangula hyemalis;Indigofera gracilis","CHORDATA-TRACHEOPHYTA","AVES-MAGNOLIOPSIDA","ANSERIFORMES-FABALES","ANATIDAE-FABACEAE"
1,"Anas platyrhynchos","Yes",22680186,"Anas platyrhynchos","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175063","Anas platyrhynchos","CHORDATA",1,"Anas oustaleti","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Anas platyrhynchos-Anas platyrhyncha",2,"Anas platyrhynchos;Anas platyrhyncha","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anas poecilorhyncha","Yes",22736541,"Anas poecilorhyncha","NR",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"553918","Anas poecilorhyncha","CHORDATA",1,"Anas poecilorhynca","AVES","ANSERIFORMES","ANATIDAE",TRUE,"NA-2498061-9450106","Anas poecilorhyncha-Anas poecilorhynca",3,"Anas poecilorhyncha;Anas poecilorhynca;Anas zonorhyncha","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anas rubripes","Yes",22680174,"Anas rubripes","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-5032190-7603318","Anas rubripes-Anacis rubripes-Abax rubripes",4,"Anas rubripes;Anacis rubripes;Abax rubripes;Cyclotrachelus seximpressus","CHORDATA-ARTHROPODA","AVES-INSECTA","ANSERIFORMES-HYMENOPTERA-COLEOPTERA","ANATIDAE-ICHNEUMONIDAE-CARABIDAE"
1,"Anas superciliosa","Yes",22680217,"Anas superciliosa","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Anas superciliosa",1,"Anas superciliosa","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anas undulata","Yes",22680221,"Anas undulata","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-8279572-2876528","Anas undulata-Andes undulatus-Alnus undulata",5,"Anas undulata;Andes undulatus;Alnus undulata;Alnus alnobetula;Alnus serrulata","CHORDATA-ARTHROPODA-TRACHEOPHYTA","AVES-INSECTA-MAGNOLIOPSIDA","ANSERIFORMES-HEMIPTERA-FAGALES","ANATIDAE-CIXIIDAE-BETULACEAE"
1,"Anas zonorhyncha","Yes",22736042,"Anas zonorhyncha","NR",2,"Anas poecilorhyncha NA;Anas poecilorhyncha NA","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"714090",NA,"CHORDATA",NA,NA,"AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Anas zonorhyncha",1,"Anas zonorhyncha","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anastomus oscitans","Yes",22697661,"Anastomus oscitans","LR/lc",NA,NA,"CHORDATA","AVES","CICONIIFORMES","CICONIIDAE",TRUE,TRUE,"174904","Anastomus oscitans","CHORDATA",1,"Ardea oscitans","AVES","CICONIIFORMES","CICONIIDAE",TRUE,NA,"Anastomus oscitans",1,"Anastomus oscitans","CHORDATA","AVES","CICONIIFORMES","CICONIIDAE"
1,"Anolis carolinensis","Yes",64188,"Anolis carolinensis","LC",1,"Anolius carolinensis","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",TRUE,TRUE,"173885","Anolis carolinensis","CHORDATA",2,"Anolis baccatus;Norops baccatus","REPTILIA","SQUAMATA","DACTYLOIDAE",TRUE,"NA-2466939-6495397","Anolis carolinensis-Anolius carolinensis-Aclis carolinensis",4,"Anolis carolinensis;Anolius carolinensis;Aclis carolinensis;Hemiaclis carolinensis","CHORDATA-MOLLUSCA","SQUAMATA-GASTROPODA","NA-LITTORINIMORPHA","DACTYLOIDAE-EULIMIDAE"
1,"Anous tenuirostris","Yes",22694805,"Anous tenuirostris","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Anous tenuirostris",1,"Anous tenuirostris","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Anser albifrons","Yes",22679881,"Anser albifrons","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Anser albifrons",1,"Anser albifrons","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser anser","Yes",22679889,"Anser anser","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Anser anser",1,"Anser anser","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser brachyrhynchus","Yes",22679872,"Anser brachyrhynchus","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175036",NA,"CHORDATA",NA,NA,"AVES","ANSERIFORMES","ANATIDAE",TRUE,"NA-2498024","Anser brachyrhynchus-Anser brachyrhynchos-Anser brachyrhyncus",3,"Anser brachyrhynchus;Anser brachyrhynchos;Anser brachyrhyncus","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser caerulescens","Yes",22679896,"Anser caerulescens","LR/lc",1,"Chen caerulescens","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175029","Anser caerulescens","CHORDATA",2,"Anser hyperboreus;Chen caerulescens","AVES","ANSERIFORMES","ANATIDAE",TRUE,"NA-3151573","Anser caerulescens-Aster caerulescens-Asper caerulescens",4,"Anser caerulescens;Aster caerulescens;Asper caerulescens;Symphyotrichum praealtum","CHORDATA-TRACHEOPHYTA","AVES-MAGNOLIOPSIDA-NA","ANSERIFORMES-ASTERALES-PERCIFORMES","ANATIDAE-ASTERACEAE-APOGONIDAE"
1,"Anser canagicus","Yes",22679919,"Anser canagicus","LR/lc",5,"Anser canagica canagica;Anser canagica canagica;Chen canagicus;Chen canagica;Anas canagica","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175031","Anser canagicus","CHORDATA",3,"Philacte canagica;Chen canagica;Anas canagica","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Anser canagicus",1,"Anser canagicus","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser cygnoides","Yes",22679869,"Anser cygnoid","NT",1,"Anser cygnoides","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175032","Anser cygnoides","CHORDATA",2,"Anas cygnoid;Anser cygnoid","AVES","ANSERIFORMES","ANATIDAE",TRUE,"NA-2498034","Anser cygnoides-Anser cygnoid",2,"Anser cygnoides;Anser cygnoid","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser erythropus","Yes",22679886,"Anser erythropus","TRUE",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175033","Anser erythropus","CHORDATA",1,"Anas erythropus","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Anser erythropus",1,"Anser erythropus","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser fabalis","Yes",22679875,"Anser fabalis","LR/lc",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2498027","Anser fabalis-Anser fabilis",2,"Anser fabalis;Anser fabilis","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser indicus","Yes",22679893,"Anser indicus","NT",NA,NA,"CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175034","Anser indicus","CHORDATA",1,"Anas indica","AVES","ANSERIFORMES","ANATIDAE",TRUE,"NA-6302053-3095557","Anser indicus-Aster indicus",4,"Anser indicus;Aster indicus;Kalimeris indica;Pulicaria wightiana","CHORDATA-TRACHEOPHYTA","AVES-MAGNOLIOPSIDA","ANSERIFORMES-ASTERALES","ANATIDAE-ASTERACEAE"
1,"Anser rossii","Yes",22679909,"Anser rossii","LR/lc",3,"Anser rossi rossi;Anser rossii rossii;Chen rossii","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,TRUE,"175035","Anser rossii","CHORDATA",1,"Chen rossii","AVES","ANSERIFORMES","ANATIDAE",TRUE,NA,"Anser rossii",1,"Anser rossii","CHORDATA","AVES","ANSERIFORMES","ANATIDAE"
1,"Anser","Yes",22679896,"Anser caerulescens","LR/lc",1,"Chen caerulescens","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",TRUE,FALSE,"156361;157130;175029;175031;175032;175033;175034;175035;175183;175198;175240;903433;989356;989358;989359;989361;989362;989363;989364;989368;990954","Escharina pesanseris;Anseropoda placenta;Anser caerulescens;Anser canagicus;Anser cygnoides;Anser erythropus;Anser indicus;Anser rossii;Lophodytes cucullatus;Anseranas semipalmata;Nettapus auritus;Elachodelphax paransera;Anseropoda diaphana;Anseropoda insignis;Anseropoda ludovici;Anseropoda petaloides;Anseropoda pellucida;Anseropoda tenuis;Anseropoda novemradiata;Anseropoda lobiancoi;Anseropoda rosacea",NA,37,"Hippothoa pes-anseris;Palmipes membranaceus;Anseropoda membranacea;Asterias cartilaginea;Asterias placenta;Asterias palmipes;Asterias membranacea;Asteriscus placenta;Asteriscus membranaceus;Asteriscus palmipes;Carna membranacea;Anser hyperboreus;Chen caerulescens;Philacte canagica;Chen canagica;Anas canagica;Anas cygnoid;Anser cygnoid;Anas erythropus;Anas indica;Chen rossii;Mergus cucullatus;Anas semipalmata;Anas aurita;Delphacodes paransera;Palmipes diaphanus;Palmipes insignis;Palmipes ludovici;Palmipes petaloides;Palmipes pellucidus;Palmipes tenuis;Palmipes novemradiata;Anseropoda lobianci;Palmipes lobiancoi;Asterias luna;Asterias rosacea;Asteriscus rosaceus",NA,NA,NA,TRUE,"NA-2498024-5232452-9384117-6178320-10462742-10523478-5232446-2498034-2498252-2498036-5232443-2498027-6471841-7689024-8146550","Anser-Anser albifrons x anser-Anser anser-Anser anser anser-Anser anser domesticus-Anser anser rubrirostris-Anser anser x Branta canadensis-Anser anser x Branta leucopsis-Anser anser x caerulescens-Anser anser x indicus-Anser arenosus-Anser azerbaidzhanicus-Anser canagicus-Anser canagicus x anser-Anser cygnoides domesticus-Anser cygnoides x anser-Anser fabalis x anser-Anser fabalis x indicus-Anser anser middendorffii-Anser anser x Anser canagica-Anser anser x Chen caerulescens-Anser brachyrhynchos-Anser brachyrhyncus-Anser brenta-Anser canagica x anser-Anser cygnoid-Anser domesticus-Anser egyptiacus-Anser ferus-Anser parvipes-Anser segetum-Anser torquatus-Anser serrirostris-Anser anser polyomavirus 1-Amphileptus anser-Arctornis anser-Bladina anser-Cycnotrachelodes anser-Disca anser-Vibrio anser-Chen canagica x Anser anser-Echinorhynchus anser-Lionotus anser-Litonotus anser-? anser",57,"Anser;Anser albifrons x anser;Anser anser;Anser anser anser;Anser anser domesticus;Anser anser rubrirostris;Anser anser x Branta canadensis;Anser anser x Branta leucopsis;Anser anser x caerulescens;Anser anser x indicus;Anser arenosus;Anser azerbaidzhanicus;Anser canagicus;Anser canagicus x anser;Anser cygnoides domesticus;Anser cygnoides x anser;Anser fabalis x anser;Anser fabalis x indicus;Anser anser middendorffii;Anser anser x Anser canagica;Anser anser x Chen caerulescens;Anser brachyrhynchos;Anser brachyrhyncus;Anser brenta;Anser canagica x anser;Anser cygnoid;Anser domesticus;Anser egyptiacus;Anser ferus;Anser parvipes;Anser segetum;Anser torquatus;Anser serrirostris;Anser anser polyomavirus 1;Amphileptus anser;Arctornis anser;Bladina anser;Cycnotrachelodes anser;Disca anser;Vibrio anser;Chen canagica x Anser anser;Echinorhynchus anser;Lionotus anser;Litonotus anser;? anser;NA;Anser brachyrhynchus;Branta hutchinsii;Anser cygnoides;Anser fabalis;Branta bernicla;Alopochen aegyptiaca;Branta canadensis;Arhythmorhynchus villoti;Dileptus margaritifer;Litonotus cygnus;Pseudomonilicaryon anser","CHORDATA-COSSAVIRICOTA-CILIOPHORA-ARTHROPODA-PROTEOBACTERIA-ACANTHOCEPHALA","AVES-PAPOVAVIRICETES-GYMNOSTOMATEA-INSECTA-GAMMAPROTEOBACTERIA-PALAEACANTHOCEPHALA-LITOSTOMATEA","ANSERIFORMES-SEPOLYVIRALES-PLEUROSTOMATIDA-LEPIDOPTERA-HEMIPTERA-COLEOPTERA-ENTEROBACTERALES-POLYMORPHIDA-DILEPTIDA","ANATIDAE-POLYOMAVIRIDAE-AMPHILEPTIDAE-EREBIDAE-NOGODINIDAE-ATTELABIDAE-VIBRIONACEAE-POLYMORPHIDAE-DILEPTIDAE-LITONOTIDAE"
1,"Antaresia childreni","Yes",13300639,"Antaresia childreni","LC",1,"Liasis childreni","CHORDATA","REPTILIA","SQUAMATA","PYTHONIDAE",TRUE,TRUE,"634764","Antaresia childreni","CHORDATA",1,"Liasis childreni","REPTILIA","SQUAMATA","PYTHONIDAE",TRUE,NA,"Antaresia childreni",1,"Antaresia childreni","CHORDATA","SQUAMATA",NA,"PYTHONIDAE"
1,"Antaresia maculosa","Yes",13300653,"Antaresia maculosa","LC",1,"Liasis maculosus","CHORDATA","REPTILIA","SQUAMATA","PYTHONIDAE",TRUE,TRUE,"634765","Antaresia maculosa","CHORDATA",1,"Liasis maculosus","REPTILIA","SQUAMATA","PYTHONIDAE",TRUE,NA,"Antaresia maculosa-Anamesia maculosa",2,"Antaresia maculosa;Anamesia maculosa","CHORDATA-ARTHROPODA","SQUAMATA-INSECTA","NA-BLATTODEA","PYTHONIDAE-BLATTIDAE"
1,"Anthropoides virgo","Yes",22692081,"Anthropoides virgo","NT",4,"Anthropoides virgo virgo;Grus virgo;Anthropoides virgo virgo;Anthropoides virgo virgo","CHORDATA","AVES","GRUIFORMES","GRUIDAE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Anthropoides virgo",1,"Anthropoides virgo","CHORDATA","AVES","GRUIFORMES","GRUIDAE"
1,"Anthus trivialis","Yes",22718546,"Anthus trivialis","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","MOTACILLIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Anthus trivialis",1,"Anthus trivialis","CHORDATA","AVES","PASSERIFORMES","MOTACILLIDAE"
1,"Antidorcas marsupialis","Yes",1676,"Antidorcas marsupialis","LR/cd",1,"Antilope marsupialis","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Antidorcas marsupialis",1,"Antidorcas marsupialis","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE"
1,"Antigone canadensis","Yes",22692078,"Grus canadensis","LR/lc",1,"Antigone canadensis","CHORDATA","AVES","GRUIFORMES","GRUIDAE",TRUE,TRUE,"1244249","Antigone canadensis","CHORDATA",2,"Grus canadensis;Ardea canadensis","AVES","GRUIFORMES","GRUIDAE",TRUE,"2474953","Antigone canadensis",2,"Antigone canadensis;Grus canadensis","CHORDATA","AVES","GRUIFORMES","GRUIDAE"
1,"Antigone vipio","Yes",22692073,"Grus vipio","TRUE",2,"Grus vipio;Antigone vipio","CHORDATA","AVES","GRUIFORMES","GRUIDAE",TRUE,TRUE,"1244250","Antigone vipio","CHORDATA",1,"Grus vipio","AVES","GRUIFORMES","GRUIDAE",TRUE,"2474942","Antigone vipio",2,"Antigone vipio;Grus vipio","CHORDATA","AVES","GRUIFORMES","GRUIDAE"
1,"Aonyx cinereus","Yes",44166,"Aonyx cinereus","K",4,"Aonyx cinerea;Amblonyx cinereus;Lutra cinerea;Amblonyx concolor","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,TRUE,"726286","Aonyx cinereus","CHORDATA",3,"Amblonyx cinereus;Aonyx cinerea;Lutra cinerea","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,"10442584","Aonyx cinereus",2,"Aonyx cinereus;Amblonyx cinereus","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Aotus azarae","Yes",41539,"Aotus azarae","LR/lc",3,"Simia azarae;Pithecia miriquouina;Aotus azarai","CHORDATA","MAMMALIA","PRIMATES","AOTIDAE",TRUE,TRUE,"944172","Aotus azarae","CHORDATA",2,"Aotus azarai;Simia azarae","MAMMALIA","PRIMATES","AOTIDAE",TRUE,"NA-5707409","Aotus azarae-Aotus azarai",2,"Aotus azarae;Aotus azarai","CHORDATA","MAMMALIA","PRIMATES","AOTIDAE"
1,"Saguinus midas","Yes",41525,"Saguinus midas","LR/lc",NA,NA,"CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,TRUE,"572930","Saguinus midas","CHORDATA",3,"Simia lacepedii;Midas rufimanus;Cebus tamarin","MAMMALIA","PRIMATES","CALLITRICHIDAE",TRUE,"NA-9335792","Saguinus midas-Saguinus vidua",3,"Saguinus midas;Saguinus vidua;Cheracebus lugens","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE-PITHECIIDAE"
1,"Aotus trivirgatus","Yes",41543,"Aotus trivirgatus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","PRIMATES","AOTIDAE",TRUE,TRUE,"572951","Aotus trivirgatus","CHORDATA",3,"Cheirogaleus commersonii;Nyctipithecus duruculi;Nyctipithecus felinus","MAMMALIA","PRIMATES","AOTIDAE",TRUE,NA,"Aotus trivirgatus",1,"Aotus trivirgatus","CHORDATA","MAMMALIA","PRIMATES","AOTIDAE"
1,"Aphelocoma californica","Yes",103727785,"Aphelocoma californica","LC",1,"Aphelocoma insularis","CHORDATA","AVES","PASSERIFORMES","CORVIDAE",TRUE,TRUE,"554128;924063;924064;924065;924066;924067;924068;924069;924070",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Aphelocoma californica",1,"Aphelocoma californica","CHORDATA","AVES","PASSERIFORMES","CORVIDAE"
1,"Apodemus agrarius","Yes",1888,"Apodemus agrarius","LR/lc",1,"Mus agrarius","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585125","Apodemus agrarius","CHORDATA",3,"Mus harti;Mus ningpoensis;Mus rubens","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Apodemus agrarius",1,"Apodemus agrarius","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Rattus nitidus","Yes",19352,"Rattus nitidus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"552493","Rattus nitidus","CHORDATA",5,"Rattus aequicaudalis;Mus guhai;Mus horeites;Rattus manuselae;Mus rubricosa","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Rattus nitidus-Rattus kiridus",2,"Rattus nitidus;Rattus kiridus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Apodemus chevrieri","Yes",1890,"Apodemus chevrieri","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585129","Apodemus chevrieri","CHORDATA",1,"Apodemus fergussoni","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Apodemus chevrieri",1,"Apodemus chevrieri","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Apodemus flavicollis","Yes",1892,"Apodemus flavicollis","LR/lc",2,"Apodemus arianus;Mus flavicollis","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585132","Apodemus flavicollis","CHORDATA",4,"Apodemus arianus;Mus arianus;Mus cellarius;Mus erythronotus","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Apodemus flavicollis",1,"Apodemus flavicollis","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Apodemus peninsulae","Yes",1899,"Apodemus peninsulae","LR/lc",4,"Apodemus giliacus;Apodemus rufulus;Apodemus tscherga;Apodemus majusculus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585138","Apodemus peninsulae","CHORDATA",3,"Apodemus nigritalus;Apodemus praetor;Mus tscherga","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Apodemus peninsulae",1,"Apodemus peninsulae","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Apodemus speciosus","Yes",1903,"Apodemus speciosus","LR/lc",1,"Micromys speciosus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585142",NA,"CHORDATA",NA,NA,"MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Apodemus speciosus",1,"Apodemus speciosus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Apodemus sylvaticus","Yes",1904,"Apodemus sylvaticus","LR/lc",1,"Mus sylvaticus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585143","Apodemus sylvaticus","CHORDATA",10,"Mus algirus;Mus chamaeropsis;Musculus dichrurus;Mus hayi;Mus hebridensis;Mus hirtensis;Mus intermedius;Mus islandicus;Mus pecchioli;Mus reboudia","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Apodemus sylvaticus-Apoderus sylvaticus",2,"Apodemus sylvaticus;Apoderus sylvaticus","CHORDATA-ARTHROPODA","MAMMALIA-INSECTA","RODENTIA-COLEOPTERA","MURIDAE-ATTELABIDAE"
1,"Apus apus","Yes",22686800,"Apus apus","LR/lc",NA,NA,"CHORDATA","AVES","CAPRIMULGIFORMES","APODIDAE",TRUE,TRUE,"178010","Apus apus","CHORDATA",1,"Hirundo apus","AVES","APODIFORMES","APODIDAE",TRUE,NA,"Apus apus",1,"Apus apus","CHORDATA","AVES","APODIFORMES","APODIDAE"
1,"Aquila adalberti","Yes",22696042,"Aquila adalberti","TRUE",NA,NA,"CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,TRUE,"558728",NA,"CHORDATA",NA,NA,"AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,NA,"Aquila adalberti",1,"Aquila adalberti","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE"
1,"Aquila chrysaetos","Yes",22696060,"Aquila chrysaetos","LR/lc",NA,NA,"CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,TRUE,"175407","Aquila chrysaetos","CHORDATA",1,"Falco chrysaetos","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,"NA-2480506","Aquila chrysaetos-Aquila chrysaetus",2,"Aquila chrysaetos;Aquila chrysaetus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE"
1,"Aquila fasciata","Yes",22696076,"Aquila fasciata","LR/lc",3,"Hieraaetus fasciatus NA;Hieraaetus fasciatus NA;Aquila fasciatus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,TRUE,"824019","Aquila fasciata","CHORDATA",1,"Hieraaetus fasciatus","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,NA,"Aquila fasciata",1,"Aquila fasciata","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE"
1,"Arctocephalus australis","Yes",2055,"Arctocephalus australis","LR/lc",1,"Arctophoca australis","CHORDATA","MAMMALIA","CARNIVORA","OTARIIDAE",TRUE,TRUE,"180633","Arctocephalus australis","CHORDATA",1,"Phoca australis","MAMMALIA","CARNIVORA","OTARIIDAE",TRUE,"NA-2433484","Arctocephalus australis-Acrocephalus australis",3,"Arctocephalus australis;Acrocephalus australis;Neophoca cinerea","CHORDATA","MAMMALIA-AVES","CARNIVORA-PASSERIFORMES","OTARIIDAE-ACROCEPHALIDAE"
1,"Arctocephalus gazella","Yes",2058,"Arctocephalus gazella","LR/lc",2,"Arctocephalus tropicalis;Arctophoca gazella","CHORDATA","MAMMALIA","CARNIVORA","OTARIIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Arctocephalus gazella",1,"Arctocephalus gazella","CHORDATA","MAMMALIA","CARNIVORA","OTARIIDAE"
1,"Ardea alba","Yes",22697043,"Ardea alba","LR/lc",8,"Ardea alba;Egretta alba;Egretta alba;Ardea alba;Ardea alba;Egretta alba;Egretta alba;Casmerodius albus","CHORDATA","AVES","PELECANIFORMES","ARDEIDAE",TRUE,TRUE,"554135","Ardea alba","CHORDATA",2,"Casmerodius albus;Egretta alba","AVES","PELECANIFORMES","ARDEIDAE",TRUE,"NA-9752617","Ardea alba",1,"Ardea alba","CHORDATA","AVES","PELECANIFORMES","ARDEIDAE"
